Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
Brazil,BRA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,94.9199981689453,..
Brazil,BRA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,94.4499969482422,..
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,94.6900024414062,..
Brazil,BRA,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.00419998168945,1.005499958992,..
Brazil,BRA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,99.0699996948242,99.0100021362305,..
Brazil,BRA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,99.4899978637695,99.5599975585938,..
Brazil,BRA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.2799987792969,99.2799987792969,..
Brazil,BRA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,8.655,5.872,4.89
Brazil,BRA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,7.523,5.064,4.247
Brazil,BRA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,6.245,4.11,3.506
Brazil,BRA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,16.28,11.877,10.549
Brazil,BRA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,22.263,16.143,13.961
Brazil,BRA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,12.895,9.443,8.616
Brazil,BRA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,19.126,13.387,11.313
Brazil,BRA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,15.041,10.415,8.962
Brazil,BRA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,11.731,7.995,7.08
Brazil,BRA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,16.444,11.515,9.698
Brazil,BRA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.678,7.478,6.609
Brazil,BRA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,16.41,11.491,9.681
Brazil,BRA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,10.656,7.463,6.597
Brazil,BRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.158,9.231,7.947
Brazil,BRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.159,9.231,7.947
Brazil,BRA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.5894010970371,99.5937713070223,..
Brazil,BRA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,99.8221393379292,99.8221393379292,..
Brazil,BRA,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,74.7503053983217,76.0185562080493,..
Brazil,BRA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..
Brazil,BRA,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..,..,..
Brazil,BRA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,27.3938659933511,..,..
Brazil,BRA,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..,..,..
Brazil,BRA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,88.3716239959785,88.8563797674139,..
Brazil,BRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,86.644033115994,87.2587154718951,..
Brazil,BRA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,97.9870921875149,97.9870921875149,..
Brazil,BRA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,4.1,..
Brazil,BRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Brazil,BRA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,28.9,27.2,..
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.155,81.343,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.211,78.587,..
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.463,75.963,..
China,CHN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
China,CHN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
China,CHN,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
China,CHN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
China,CHN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
China,CHN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
China,CHN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
China,CHN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
China,CHN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
China,CHN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..
China,CHN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..
China,CHN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..
China,CHN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..
China,CHN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..
China,CHN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..
China,CHN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.953,4.326,4.057
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.04,5.516,5.173
China,CHN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..
China,CHN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.55,4.98,4.67
China,CHN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.11,..,..
China,CHN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.6944491607209,97.6469295532532,..
China,CHN,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,98.3290403765805,98.3608979866493,..
China,CHN,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
China,CHN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,97.1753598301844,97.2067969954623,..
China,CHN,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,98.3,98.3,..
China,CHN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,27.883614063596,..,..
China,CHN,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,95.3,95.3,..
China,CHN,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,97.6857483319743,97.8738540973214,..
China,CHN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
China,CHN,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,93.9687356644229,96.4016075197373,..
China,CHN,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
China,CHN,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,19,..,..
France,FRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,85.5,85.2,..
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3243902439024,82.2292682926829,..
France,FRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.3,79.4,..
France,FRA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
France,FRA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
France,FRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
France,FRA,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
France,FRA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
France,FRA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
France,FRA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
France,FRA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,5.185,4.664,4.872
France,FRA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.321,4.733,4.956
France,FRA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,5.478,4.813,5.053
France,FRA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,14.444,13.118,13.243
France,FRA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,14.058,12.468,12.886
France,FRA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,14.739,13.615,13.508
France,FRA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,9.028,8.552,8.52
France,FRA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.48,8.17,8.074
France,FRA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,8.017,7.853,7.699
France,FRA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.771,7.137,7.205
France,FRA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.971,7.469,7.457
France,FRA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.769,7.129,7.206
France,FRA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,7.968,7.469,7.458
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.874,7.308,7.335
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.871,7.303,7.335
France,FRA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,..
France,FRA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,100,100,..
France,FRA,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,98.4,98.4,..
France,FRA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..
France,FRA,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..,..,..
France,FRA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,104.578757649182,..,..
France,FRA,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..,..,..
France,FRA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,99.9320965770171,100,..
France,FRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.6447064367189,99.7041454123987,..
France,FRA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,100,100,..
France,FRA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,1.4,..,..
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15.6,..,..
France,FRA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,13.3,..,..
Germany,DEU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.3,83.2,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.790243902439,80.7056097560976,..
Germany,DEU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,78.4,78.33,..
Germany,DEU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Germany,DEU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Germany,DEU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Germany,DEU,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
Germany,DEU,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
Germany,DEU,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
Germany,DEU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Germany,DEU,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,2.377,2.049,2.361
Germany,DEU,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.404,1.877,2.149
Germany,DEU,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,2.425,1.741,1.977
Germany,DEU,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,7.686,6.788,6.322
Germany,DEU,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,6.578,6.05,5.61
Germany,DEU,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,8.497,7.332,6.842
Germany,DEU,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,2.661,2.311,2.316
Germany,DEU,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,3.097,2.704,2.571
Germany,DEU,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,3.519,3.092,2.821
Germany,DEU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.14,2.797,2.836
Germany,DEU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.987,3.401,3.27
Germany,DEU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.14,2.798,2.837
Germany,DEU,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,3.987,3.402,3.271
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.594,3.12,3.068
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.594,3.12,3.068
Germany,DEU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,99.9999985568823,..
Germany,DEU,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,100,100,..
Germany,DEU,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,99.6391176470588,99.6391176470588,..
Germany,DEU,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..
Germany,DEU,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..,..,..
Germany,DEU,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,141.59914053434,..,..
Germany,DEU,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..,..,..
Germany,DEU,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,99.9962365596371,99.9962365596371,..
Germany,DEU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.9160427536765,99.9164119020981,..
Germany,DEU,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,100,100,..
Germany,DEU,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,14.8,..,..
Germany,DEU,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
India,IND,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.886,69.384,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.24,67.744,..
India,IND,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.756,66.257,..
India,IND,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,69,70
India,IND,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,83,85
India,IND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,76,77
India,IND,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,1,1
India,IND,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,97,98
