Country Name,Country Code,Time,Time Code,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP [DP.DOD.DECD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, US$ [DP.DOD.DECT.CR.BC.CD]","Gross PSD, Budgetary Central Gov., Long-term, All instruments, Nominal Value, US$ [DP.DOD.DLTC.CR.BC.CD]","Gross PSD, Budgetary Central Gov., Short-term, All instruments, Nominal Value, US$ [DP.DOD.DSTC.CR.BC.CD]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency [DP.DOD.DECX.CR.BC]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, US$ [DP.DOD.DECX.CR.BC.CD]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP [DP.DOD.DECX.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP [DP.DOD.DECF.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency [DP.DOD.DECF.CR.BC]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$ [DP.DOD.DECF.CR.BC.CD]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP [DP.DOD.DECT.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, National Currency [DP.DOD.DECT.CR.BC]","Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, % of GDP [DP.DOD.DLDS.CR.MV.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, All instruments, Nominal Value, National Currency [DP.DOD.DLTC.CR.BC]","Gross PSD, Budgetary Central Gov., Long-term, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, All instruments, Nominal Value, % of GDP [DP.DOD.DSTC.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, All instruments, Nominal Value, National Currency [DP.DOD.DSTC.CR.BC]","Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP [DP.DOD.DECX.CR.CG.Z1]","Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency [DP.DOD.DECX.CR.CG]","Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, US$ [DP.DOD.DECX.CR.CG.CD]","Gross PSD, Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP [DP.DOD.DECF.CR.CG.Z1]","Gross PSD, Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency [DP.DOD.DECF.CR.CG]","Gross PSD, Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$ [DP.DOD.DECF.CR.CG.CD]","Gross PSD, Central Gov., All maturities, All instruments, Nominal Value, National Currency [DP.DOD.DECT.CR.CG]","Gross PSD, Central Gov., All maturities, All instruments, Nominal Value, US$ [DP.DOD.DECT.CR.CG.CD]","Gross PSD, Central Gov., All maturities, All instruments, Nominal Value, % of GDP [DP.DOD.DECT.CR.CG.Z1]","Gross PSD, Central Gov., All maturities, Debt Securities, Market value, % of GDP [DP.DOD.DLDS.CR.MV.CG.Z1]","Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP [DP.DOD.DECX.CR.FC.Z1]","Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency [DP.DOD.DECX.CR.FC]","Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, US$ [DP.DOD.DECX.CR.FC.CD]","Gross PSD, Financial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP [DP.DOD.DECF.CR.FC.Z1]","Gross PSD, Financial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, National Currency [DP.DOD.DECF.CR.FC]","Gross PSD, Financial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, US$ [DP.DOD.DECF.CR.FC.CD]","Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, % of GDP [DP.DOD.DECT.CR.FC.Z1]","Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, National Currency [DP.DOD.DECT.CR.FC]","Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, US$ [DP.DOD.DECT.CR.FC.CD]","Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, % of GDP [DP.DOD.DLDS.CR.MV.FC.Z1]","Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP [DP.DOD.DECX.CR.GG.Z1]","Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency [DP.DOD.DECX.CR.GG]","Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, US$ [DP.DOD.DECX.CR.GG.CD]","Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP [DP.DOD.DECF.CR.GG.Z1]","Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency [DP.DOD.DECF.CR.GG]","Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$ [DP.DOD.DECF.CR.GG.CD]","Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP [DP.DOD.DECT.CR.GG.Z1]","Gross PSD, General Gov., All maturities, All instruments, Nominal Value, National Currency [DP.DOD.DECT.CR.GG]","Gross PSD, General Gov., All maturities, All instruments, Nominal Value, US$ [DP.DOD.DECT.CR.GG.CD]","Gross PSD, General Gov., All maturities, Debt Securities, Market value, % of GDP [DP.DOD.DLDS.CR.MV.GG.Z1]","Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP [DP.DOD.DECX.CR.NF.Z1]","Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency [DP.DOD.DECX.CR.NF]","Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, US$ [DP.DOD.DECX.CR.NF.CD]","Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP [DP.DOD.DECF.CR.NF.Z1]","Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, National Currency [DP.DOD.DECF.CR.NF]","Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, US$ [DP.DOD.DECF.CR.NF.CD]","Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, % of GDP [DP.DOD.DECT.CR.NF.Z1]","Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, National Currency [DP.DOD.DECT.CR.NF]","Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, US$ [DP.DOD.DECT.CR.NF.CD]","Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP [DP.DOD.DLDS.CR.MV.NF.Z1]","Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency [DP.DOD.DECX.CR.PS]","Gross PSD, Public Sector, All maturities, All instruments, Foreign currency, Nominal Value, National Currency [DP.DOD.DECF.CR.PS]","Gross PSD, Public Sector, All maturities, All instruments, Nominal Value, National Currency [DP.DOD.DECT.CR.PS]","Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$ [DP.DOD.DECX.CR.PS.CD]","Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$ [DP.DOD.DECF.CR.PS.CD]","Gross PSD, Total, All maturities, All instruments, Nominal Value, US$ [DP.DOD.DECT.CR.PS.CD]"
Bangladesh,BGD,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02615E+13,2.37696E+11,0,2.02615E+13,2.37696E+11,2.73609E+13,3.20975E+11,0,0,0,1.98943E+12,23323728284,0,1.65884E+12,19451457526,0,3.75021E+13,4.39961E+11,0,0,2.02615E+13,2.37696E+11,0,2.02615E+13,2.37696E+11,0,2.73609E+13,3.20975E+11,0,0,2.20919E+12,25916535491,0,2.24427E+12,26328226878,0,2.32486E+12,27273244719,0,2.44601E+13,2.41646E+13,6.71879E+13,2.86936E+11,2.83476E+11,7.88209E+11
Bangladesh,BGD,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48858E+13,2.6519E+11,0,2.48858E+13,2.6519E+11,3.28984E+13,3.50954E+11,0,0,0,2.27202E+12,24328588906,0,1.8154E+12,19436817475,0,4.02745E+13,4.30583E+11,0,0,2.48858E+13,2.6519E+11,0,2.48858E+13,2.6519E+11,0,3.28984E+13,3.50954E+11,0,0,2.58368E+12,27580009614,0,2.62193E+12,27988413900,0,2.74012E+12,29245585977,0,2.97415E+13,2.93231E+13,7.59131E+13,3.17099E+11,3.12615E+11,8.10783E+11
Bangladesh,BGD,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39116E+13,3.16354E+11,0,3.39116E+13,3.16354E+11,4.26084E+13,3.97581E+11,0,0,0,2.32004E+12,21689148884,0,1.9749E+12,18453564860,0,4.16484E+13,3.89343E+11,0,0,3.39116E+13,3.16354E+11,0,3.39116E+13,3.16354E+11,0,4.26084E+13,3.97581E+11,0,0,3.01154E+12,28132582215,0,3.05572E+12,28545211247,0,3.18256E+12,29728496883,0,3.92432E+13,3.89422E+13,8.74394E+13,3.66175E+11,3.63353E+11,8.16652E+11
Barbados,BRB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16808911966,8404455983,0,16808911966,8404455983,51928403177,25964201588,0,0,0,0,0,0,0,0,0,0,0,0,0,16808911966,8404455983,0,16808911966,8404455983,0,51928403177,25964201588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbados,BRB,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18462388681,9231194340,0,18462388681,9231194340,54659499426,27329749713,0,0,0,0,0,0,0,0,0,0,0,0,0,18462388681,9231194340,0,18462388681,9231194340,0,54659499426,27329749713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbados,BRB,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20844357089,10422178545,0,20844357089,10422178545,57745242724,28872621362,0,0,0,0,0,0,0,0,0,0,0,0,0,20844357089,10422178545,0,20844357089,10422178545,0,57745242724,28872621362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,BEL,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86791E+12,2.17183E+12,383.124382,408.977874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.6351841,2.29448E+12,2.66782E+12,438.1932542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,BEL,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95884E+12,2.05144E+12,361.9339733,322.8896555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.773598,2.41284E+12,2.5268E+12,350.5511273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,BEL,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07268E+12,2.2478E+12,352.7038991,295.5862135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.8758787,2.56735E+12,2.78435E+12,326.7705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,BOL,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,BOL,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,BOL,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.31637973,36182079300,21542726911,116.6634064,43377121249,25829091706,69819535219,41588710635,187.9585286,33.50997785,0,0,0,0,0,0,0,0,0,0,100.4308213,37334709875,22230507904,122.9951566,45723113245,27228021689,202.0589429,75052341538,44706977362,34.17683171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.45600547,39222358101,21059632699,107.2006319,45962841328,24682733478,73675509214,39549999669,171.7418912,28.47252191,0,0,0,0,0,0,0,0,0,0,93.74304036,40203434661,21586460661,112.1323102,48077443941,25818280845,184.3483795,79088302352,42455244528,29.04602916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.31673538,37549829448,20863804366,88.69428945,43072647461,23932352827,76095453772,42282271399,156.5766029,27.16753793,0,0,0,0,0,0,0,0,0,0,79.2891356,38507972981,21396271576,92.84165893,45087636933,25051984549,168.6587453,81967570477,45545230702,27.6844227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,2021,0,44.80943169,12473485254,10896505416,1576979838,54531452735,4837122203,28.41252837,28.41252837,54531452735,4837122203,73.22196006,1.40521E+11,0,1.22746E+11,63.99868854,9.22327152,17775000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,2022,0,42.24073947,13511950473,11845617567,1666332906,68836565649,5539196495,29.34675566,29.34675566,68836565649,5539196495,71.58749513,1.68175E+11,0,1.47418E+11,62.75449395,8.833001177,20757000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,2023,0,19.84829427,10192468197,8910079700,1282388496,55879933776,4133237552,14.10542455,14.10542455,55879933776,4133237552,33.95371882,1.37817E+11,0,1.20472E+11,29.68671129,4.267007527,17345000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.40238664,2.92249E+12,5.38912E+11,11.7226026,1.0568E+12,1.94582E+11,2.57905E+13,4.76095E+12,286.211316,0,0,0,0,0,0,0,0,0,0,0,39.92775347,3.60047E+12,6.63774E+11,20.90729365,1.88423E+12,3.46971E+11,303.6016918,2.73573E+13,5.04984E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.67772076,2.88966E+12,5.62001E+11,10.22484841,1.03124E+12,2.00205E+11,2.71575E+13,5.28342E+12,269.6320584,0,0,0,0,0,0,0,0,0,0,0,34.77100579,3.50387E+12,6.81335E+11,17.58471613,1.77297E+12,3.44332E+11,284.6551414,2.86711E+13,5.57773E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.63868102,3.13477E+12,6.35537E+11,9.096928617,9.95161E+11,2.01661E+11,2.93982E+13,5.96059E+12,268.5683574,0,0,0,0,0,0,0,0,0,0,0,33.87860195,3.70764E+12,7.51573E+11,15.08251299,1.64873E+12,3.33934E+11,282.2736282,3.08974E+13,6.26441E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.40566081,60075659213,35714499634,0,0,0,1.55078E+11,92096533624,111.8208449,75.50151031,0,0,0,0,0,0,0,0,0,0,46.72698069,64657236518,38441112768,0,0,0,119.5676569,1.65823E+11,98475929873,74.58426678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.84381566,66926718380,35800270450,0,0,0,1.83955E+11,98440930478,109.8599269,62.99088766,0,0,0,0,0,0,0,0,0,0,42.0881706,70664105980,37803989271,0,0,0,116.4751366,1.95018E+11,1.0437E+11,62.21726494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.16487469,90457939638,50193476685,0,0,0,2.13212E+11,1.18292E+11,115.8934185,65.50731129,0,0,0,0,0,0,0,0,0,0,51.37692473,94530271668,52453019493,0,0,0,122.6532171,2.25661E+11,1.25204E+11,64.82088053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,BFA,2021,0,0,40540824553,38198085589,2342738964,1.64533E+13,29148161280,0,0,9.13938E+12,16193121472,0,2.28817E+13,0,2.15593E+13,0,0,1.3224E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,BFA,2022,0,0,41111273040,39464429110,1646843929,1.84315E+13,29412369392,0,0,1.01286E+13,16158022635,0,2.57606E+13,0,2.47353E+13,0,0,1.02535E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,BFA,2023,0,0,45741188508,45004639414,736549094.4,1.97807E+13,32706318835,0,0,1.0628E+13,17571945732,0,2.76637E+13,0,2.72181E+13,0,0,4.4563E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KHM,2021,0,0,36619197181,36619197181,0,1.50244E+14,36619197181,0,0,1.50244E+14,36619197181,0,1.50244E+14,0,1.50244E+14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KHM,2022,0,0,38996683429,38969032991,27650437.89,1.5985E+14,38969032991,0,0,1.5985E+14,38969032991,0,1.59964E+14,0,1.5985E+14,0,0,1.139E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KHM,2023,0,0,42970831782,42889256741,81575040.94,1.75366E+14,42777559394,0,0,1.75366E+14,42777559394,0,1.76159E+14,0,1.75824E+14,0,0,3.345E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.83500209,1.39466E+12,1.102E+12,6.606554356,1.60393E+11,1.26462E+11,5.99678E+12,4.74219E+12,249.4965373,203.0960534,0,0,0,0,0,0,179.1857604,4.29853E+12,3.39978E+12,51.92850717,103.1830286,2.48422E+12,1.96371E+12,0,0,0,537.6833923,1.29161E+13,1.02152E+13,394.0504582,0,0,0,0,0,0,36.94258906,8.87559E+11,7.01951E+11,18.43241289,3.20895E+12,0,1.64472E+13,2.5371E+12,0,1.30085E+13
Canada,CAN,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.54353813,1.57765E+12,1.19954E+12,6.813903549,1.86966E+11,1.41974E+11,6.51114E+12,4.95068E+12,237.5181802,174.9613451,0,0,0,0,0,0,152.9810411,4.19229E+12,3.18857E+12,43.13076694,96.40654171,2.64266E+12,2.00957E+12,0,0,0,497.101245,1.36287E+13,1.03609E+13,324.4122191,0,0,0,0,0,0,34.23050374,9.39148E+11,7.13441E+11,14.30181277,3.34109E+12,0,1.69364E+13,2.54039E+12,0,1.28788E+13
Canada,CAN,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.37432223,1.721E+12,1.28604E+12,6.950491134,2.01471E+11,1.50561E+11,6.66695E+12,4.98081E+12,230.0327123,167.963244,0,0,0,0,0,0,136.0917874,3.94322E+12,2.94553E+12,41.83580364,94.36813909,2.73517E+12,2.0437E+12,0,0,0,486.2852514,1.4094E+13,1.05293E+13,311.2057682,0,0,0,0,0,0,34.63584808,1.00393E+12,7.50059E+11,13.8286875,3.43912E+12,0,1.703E+13,2.56956E+12,0,1.27223E+13
Chile,CHL,2021,0,135.9392917,3.93826E+11,3.93826E+11,0,5.42172E+12,6848521687,2.411969953,43.89971625,9.87827E+13,1.2482E+11,138.3512617,3.09503E+14,0,3.09503E+14,138.3512617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,CHL,2022,0,149.1488683,4.41904E+11,4.41904E+11,0,8.16344E+12,9231263729,3.184487811,56.62095963,1.45E+14,1.64001E+11,152.3333561,3.90202E+14,0,3.90202E+14,152.3333561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,CHL,2023,0,147.6951532,4.96429E+11,4.96429E+11,0,9.40499E+12,11133580684,3.395431611,52.47806958,1.45322E+14,1.72067E+11,151.0905848,4.18192E+14,0,4.18192E+14,151.0905848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.022269373,9.97551E+12,1.5446E+12,0.730951421,8.083E+11,1.25175E+11,8.78613E+13,1.36006E+13,79.53497926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.748061169,7.9764E+12,1.19212E+12,0.620219784,7.334E+11,1.09396E+11,7.21581E+13,1.07598E+13,61.01853455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.022611834,9.9506E+12,1.39368E+12,0.765414791,9.489E+11,1.32855E+11,1.11048E+14,1.55452E+13,89.49718535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,COL,2021,0,0,6.78054E+11,6.78054E+11,0,0,0,0,97.52508807,1073190000000000,2.79883E+11,236.3123609,2599080000000000,0,2599080000000000,236.3123609,0,0,0,0,0,97.52508807,1073190000000000,2.79883E+11,2741480000000000,7.15279E+11,249.3275501,0,0,0,0,1.738807963,1.9031E+13,4975946577,2.19742189,2.40607E+13,6289587418,0,0,0,0,98.15284056,1080120000000000,2.81687E+11,256.2910147,2818160000000000,7.35263E+11,0,0,0,0,27.97108209,3.08781E+14,80438206064,44.22599525,4.87076E+14,1.27009E+11,0,0,1407930000000000,3329290000000000,0,3.67101E+11,8.68562E+11
Colombia,COL,2022,0,0,7.18665E+11,7.18665E+11,0,0,0,0,92.76516376,1274300000000000,3.03315E+11,219.7389442,3011300000000000,0,3011300000000000,219.7389442,0,0,0,0,0,92.76516376,1274300000000000,3.03315E+11,3185420000000000,7.59937E+11,232.4058546,0,0,0,0,1.400226174,1.92503E+13,4584204882,1.768676263,2.42799E+13,5789215110,0,0,0,0,93.07126094,1278260000000000,3.04307E+11,236.1778371,3234360000000000,7.72178E+11,0,0,0,0,27.03196528,3.7185E+14,88285348239,39.84568309,5.4654E+14,1.30146E+11,0,0,1669360000000000,3805180000000000,0,3.97176E+11,9.08113E+11
Colombia,COL,2023,0,0,7.78507E+11,7.78507E+11,0,0,0,0,82.68032621,1277520000000000,3.06188E+11,209.1793205,3234700000000000,0,3234700000000000,209.1793205,0,0,0,0,0,82.68032621,1277520000000000,3.06188E+11,3468090000000000,8.34635E+11,224.2742731,0,0,0,0,0.987422871,1.52159E+13,3596775381,1.31265707,2.02456E+13,4807701129,0,0,0,0,83.1303979,1284470000000000,3.07843E+11,231.9830188,3587320000000000,8.63356E+11,0,0,0,0,23.59454135,3.64411E+14,87140932445,36.93191051,5.70811E+14,1.37008E+11,0,0,1664100000000000,4178370000000000,0,3.98581E+11,1.00517E+12
"Congo, Dem. Rep.",COD,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27497E+13,31502004293,0,8.1612E+13,40971715956,8.21382E+13,41235408174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94519E+13,34597452813,0,9.75885E+13,48603442631,1.00367E+14,49987406532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34109E+13,38903479129,0,1.3723E+14,57238461108,1.43902E+14,59952607101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,CRI,2021,0,209.7570944,1.69713E+11,1.6846E+11,1253001916,2.55142E+13,40810192866,66.40327752,110.0233157,4.22679E+13,67612868523,276.160372,1.06097E+14,0,1.05317E+14,274.1075137,2.052858271,7.79098E+11,0,0,0,110.0244511,4.22684E+13,67613565547,1.0625E+14,1.69958E+11,276.556111,0,0,0,0,3.072698421,1.20086E+12,1906619494,18.38727355,7.07271E+12,11307779917,0,0,0,0,110.8620985,4.25897E+13,68127932759,278.2382989,1.06896E+14,1.70991E+11,0,0,0,0,24.82215364,9.5188E+12,15240454349,35.67020368,1.36893E+13,21908266326,0,0,5.33094E+13,1.27658E+14,0,85275006602,2.04207E+11
