Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.CG.CD,4374050691.06853,4456845780.79534,4497898654.45176,5225137976.34691,5037576866.76428,4886642234.54736,4594670379.46992,5079410874.63802,5003345714.79415,6004565461.02906,5888131789.4455,6453456901.84349
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.CG.CD,4044037053.44711,4021022204.2199,3925261232.19824,4041976840.90761,3995484314.86597,3799796209.67487,3601217691.19983,3778448352.94663,3790602802.73107,3687332052.92635,3553890565.05358,3809645941.02063
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.L1.CG.CD,805735769.580802,973001316.311377,967919256.174234,958919711.893561,997105391.393924,855095884.883866,835529103.343073,882692966.672506,1081001932.62236,1150979499.40253,1162231711.44432,1017860689.55875
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.CG.CD,799270803.545896,969455950.533462,963598883.481248,950963375.258119,990116498.901904,822206268.604447,804426588.136307,851639420.831388,1047031550.59638,1125373445.135,1137376941.60378,989679919.79973
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.L1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.CG.CD,6464966.03490573,3545365.77791232,4320372.69298712,7956336.63544396,6988892.4920194,32889616.2794188,31102515.2067665,31053545.8411183,33970382.0259702,25606054.2675302,24854769.8405314,28180769.7590172
Albania,ALB,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.L1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.CG.CD,2039044802.90587,2041978640.44313,1997849296.97192,1840968744.13366,1840136836.3379,1741092590.00992,1774567485.32549,2222842336.34589,2468311390.01373,2606821273.79249,2362449451.45675,2260832209.22901
Albania,ALB,"Gross PSD, Central Gov., Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.CG.CD,2039044802.90587,2041978640.44313,1997849296.97192,1840968744.13366,1840136836.3379,1741092590.00992,1774567485.32549,2222842336.34589,2468311390.01373,2606821273.79249,2362449451.45675,2260832209.22901
Albania,ALB,"Gross PSD, Central Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Short-term, Loans, Nominal Value, US$",DP.DOD.DSLO.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov., Short-term, Other accounts payable, Nominal Value, US$",DP.DOD.DSOA.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.CG.CD,11262868317.0023,11492847941.7698,11388928439.7962,12067003273.2817,11870303409.3621,11282626919.116,10805984659.3383,11963394530.603,12343261840.1613,13449698287.1504,12966703517.4001,13541795741.6519
Albania,ALB,"Gross PSD, Central Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, US$",DP.DOD.DLD2.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, US$",DP.DOD.DLD2A.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, US$",DP.DOD.DLD3.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Gross PSD, Central Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, US$",DP.DOD.DLD4.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.CG.CD,184451948731.707,193841312551.168,196146082428.582,216602156885.461,225958120824.455,230119241577.209,243482230293.354,249583546843.713,253533028848.913,262484235365.044,264137070519.37,229822866076.188
Argentina,ARG,"Gross PSD, Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.CG.CD,80639578780.9276,88531053105.0302,88842644937.889,107946061826.375,116258349345.289,119620734950.199,126968765385.598,131165179483.535,132044026566.259,142727918076.332,137419396414.718,103937857494.671
Argentina,ARG,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.CG.CD,148950927497.691,147589311599.133,144348083355.091,144648237261.819,148156499686.176,146270996525.198,136726940395.05,144735541206.611,142652699298.405,139222575164.156,141088104800.4,139189531663.109
Argentina,ARG,"Gross PSD, Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.CG.CD,252763297448.471,252899571045.272,251651520845.784,253304332320.905,257856271165.341,256769503152.208,253240405302.805,263153908566.789,264141701581.058,258978892452.868,267805778905.052,265074540244.626
Argentina,ARG,"Gross PSD, Central Gov., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.CG.CD,333402876229.399,341430624150.302,340494165783.672,361250394147.28,374114620510.631,376390238102.407,380209170688.403,394319088050.324,396185728147.317,401706810529.201,405225175319.769,369012397739.297
Argentina,ARG,"Gross PSD, Central Gov., All maturities, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.CG.CD,237850468512.457,245798550474.474,252616631064.063,260819540646.171,270073968485.44,273624495356.437,285520080109.142,291410276108.552,295688090214.466,304586946913.409,309245718412.351,281447133956.057
Argentina,ARG,"Gross PSD, Central Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., All maturities, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.CG.CD,95552407716.9411,95632073675.8278,87877534719.6095,100430853501.109,104040652025.192,102765742745.97,94689090579.2603,102908811941.772,100497637932.852,97119863615.7904,95979456907.4189,87565263783.2402
Argentina,ARG,"Gross PSD, Central Gov., All maturities, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., All maturities, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Long-term, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.CG.CD,310668829808.319,318407112157.841,316582931117.956,326285120991.355,334965263844.601,338408275541.912,334332607298.983,345613161383.104,360269392688.559,379954536515.948,383381630952.394,353319995290.122
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.CG.CD,273471521793.563,267180220162.79,265562426809.146,268045411323.358,263915221502.474,274522283045.98,263071327836.327,273934764623.342,289451092989.444,320948715857.763,314435003654.841,271421968477.924
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.CG.CD,208242794879.567,202720940490.058,204692835425.727,208924951313.981,201869804338.045,215080439657.152,208348936784.894,208954603324.998,220438606315.117,252319986683.968,239250735851.324,197997338779.632
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.CG.CD,65228726913.9958,64459279672.7331,60869591383.4194,59120460009.3761,62045417164.4286,59441843388.828,54722391051.433,64980161298.3446,69012486674.3269,68628729173.7954,75184267803.5179,73424629698.2919
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.L1.CG.CD,37197308014.7572,51226891995.0505,51020504308.8094,58239709667.9971,71050042342.1273,63885992495.9317,71261279462.6566,71678396759.7617,70818299699.1154,59005820658.1849,68946627297.5525,81898026812.1975
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.CG.CD,16005289699.8119,29405697926.5558,29132690614.0309,31180846010.7498,41723181332.1354,33253696834.5385,42591281269.2195,44159213926.3928,47920382626.9273,40741198381.6831,54784631336.5589,70629899504.3592
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.L1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.CG.CD,21192018314.9453,21821194068.4947,21887813694.7785,27058863657.2473,29326861009.992,30632295661.3933,28669998193.4368,27519182833.3691,22897917072.1882,18264622276.5017,14161995960.9935,11268127307.8382
Argentina,ARG,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.L1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.CG.CD,22734046421.0791,23023511992.4609,23911234665.7169,34965273155.9253,39149356666.0296,37981962560.4954,45876563389.4193,48705926667.2198,35916335458.7581,21752274013.2518,21843544367.376,15692402449.1755
Argentina,ARG,"Gross PSD, Central Gov., Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.CG.CD,13602383933.0791,13671912057.8609,18791105024.3052,20713743321.4398,26480982815.2587,25290358864.747,34579862055.0286,38296458857.161,27329101272.4213,11525761847.7586,15210351224.4686,12819895672.0654
Argentina,ARG,"Gross PSD, Central Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov., Short-term, Loans, Nominal Value, US$",DP.DOD.DSLO.CR.CG.CD,9131662488,9351599934.6,5120129641.41163,14251529834.4854,12668373850.7709,12691603695.7484,11296701334.3907,10409467810.0587,8587234186.33686,10226512165.4932,6633193142.90743,2872506777.11009
Argentina,ARG,"Gross PSD, Central Gov., Short-term, Other accounts payable, Nominal Value, US$",DP.DOD.DSOA.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.CG.CD,333402876229.398,341430624150.301,340494165783.672,361250394147.28,374114620510.631,376390238102.407,380209170688.403,394319088050.324,396185728147.318,401706810529.2,405225175319.77,369012397739.297
Argentina,ARG,"Gross PSD, Central Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, US$",DP.DOD.DLD2.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, US$",DP.DOD.DLD2A.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, US$",DP.DOD.DLD3.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Central Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, US$",DP.DOD.DLD4.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.CG.CD,1934868195.17152,2189201336.48305,2369059086.33386,2566099933.43285,2786310948.48973,3432114589.9337,3829146436.27925,4163534671.64979,4521889144.24,4650340956.34387,4792290170.88986,5326184573.87218
Armenia,ARM,"Gross PSD, Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.CG.CD,1845469093.71288,2091521474.74515,2306571079.17804,2517784248.87509,2712839026.8,3309560667.68398,3528798312.5,3801739469.47247,4101484896.6,4342961022.43715,4597429112.50998,5170230692.22833
Armenia,ARM,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.CG.CD,6250567734.75042,6235537032.13365,6216986065.8996,6228472823.87225,6344134866.28538,6012162956.80645,5748834205.8413,5954648079.8753,5963435892.7442,5962759841.7252,6061264674.97939,6014442712.20615
Armenia,ARM,"Gross PSD, Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.CG.CD,6339966836.20906,6333216893.87155,6279474073.05544,6276788508.43001,6417606787.97513,6134716879.05615,6049182329.62055,6316443282.05261,6383840140.3842,6270139775.63193,6256125733.35927,6170396593.85
Armenia,ARM,"Gross PSD, Central Gov., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.CG.CD,8185435929.92194,8424738368.6167,8586045152.23348,8794572757.3051,9130445814.77513,9444277546.74013,9577980642.12055,10118182751.5251,10485325036.9842,10613100798.0691,10853554845.8693,11340627286.0783
Armenia,ARM,"Gross PSD, Central Gov., All maturities, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.CG.CD,3593923927.71288,3839791929.20015,4054003054.62804,4267787717.72509,4505393776.8,5064287979.73848,5304742062.5,5551739469.4728,5868249896.6,6094139634.69714,6347427705.50998,6733396844.52759
Armenia,ARM,"Gross PSD, Central Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., All maturities, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.CG.CD,4591512002.20906,4584946439.41655,4532042097.60544,4526785039.58001,4625052037.97513,4379989567.00165,4273238579.62055,4566443282.05229,4617075140.3842,4518961163.37193,4506127140.35927,4607230441.55074
Armenia,ARM,"Gross PSD, Central Gov., All maturities, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., All maturities, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., Long-term, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.CG.CD,8101025890.4125,8326206848.30419,8489106814.78378,8692272412.9004,9027710557.67513,9306236873.16214,9439748342.12055,9853474252.40163,10183203185.7842,10269737302.885,10494696364.6917,11019899771.4434
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.CG.CD,7991431013.4226,8152817300.63433,8317557748.34979,8525419016.38754,8876856001.37946,9115111977.03949,9245756835.52225,9627226500.48381,9950178977.45945,9643340531.41704,9922749028.75797,10484352716.2548
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.CG.CD,3423473461.74496,3585206470.35228,3797344615.338,4003952436.13976,4257167720.4,4736596325.22976,4975131590,5061757135.96152,5335694364,5401363809.81629,5659873616.71774,6124073202.56281
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.CG.CD,4567957551.67764,4567610830.28205,4520213133.01179,4521466580.24778,4619688280.97946,4378515651.80973,4270625245.52225,4565469364.52229,4614484613.45945,4241976721.60075,4262875412.04023,4360279513.692
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.M1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.L1.CG.CD,109594876.989897,173389547.669858,171549066.433999,166853396.512859,150854556.295659,191124896.122667,193991506.598307,226247751.917826,233024208.324729,626396771.467977,571947335.933682,535547055.188604
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.CG.CD,86040426.45848,156053938.535368,159720101.84034,161534937.18063,145490799.3,189650980.930735,191378172.5,225273834.387826,230433681.4,349412329.696791,328695607.61464,288596127.329855
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.L1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.CG.CD,23554450.5314169,17335609.1344897,11828964.5936594,5318459.33222919,5363756.9956593,1473915.19193232,2613334.09830675,973917.530000183,2590526.9247286,276984441.771186,243251728.319042,246950927.85875
Armenia,ARM,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.L1.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.CG.CD,84410039.50944,98531520.312508,96938337.4497,102300344.4047,102735257.1,138040673.577987,138232300,264708499.123459,302121851.2,343363495.184068,358858481.1776,320727514.634926
Armenia,ARM,"Gross PSD, Central Gov., Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.CG.CD,84410039.50944,98531520.312508,96938337.4497,102300344.4047,102735257.1,138040673.577987,138232300,264708499.123459,302121851.2,343363495.184068,358858481.1776,320727514.634926
Armenia,ARM,"Gross PSD, Central Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
